run,type,module,name,attrname,attrvalue,value
General-148-20231219-20:28:06-19192,runattr,,,repetition,148,
General-148-20231219-20:28:06-19192,runattr,,,replication,#148,
General-148-20231219-20:28:06-19192,runattr,,,resultdir,results,
General-148-20231219-20:28:06-19192,runattr,,,runnumber,148,
General-148-20231219-20:28:06-19192,runattr,,,seedset,148,
General-148-20231219-20:28:06-19192,config,,,network,SuperMarket,
General-148-20231219-20:28:06-19192,config,,,sim-time-limit,60s * 60 * 24,
General-148-20231219-20:28:06-19192,config,,,repeat,500,
General-148-20231219-20:28:06-19192,config,,,seed-set,148,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.C,4,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.checkout.p,0,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.checkout.classifier.K,1000,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-148-20231219-20:28:06-19192,config,,,num-rngs,2,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.source.rng-0,0,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.source.rng-1,1,
General-148-20231219-20:28:06-19192,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-148-20231219-20:28:06-19192,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-148-20231219-20:28:06-19192,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-149-20231219-20:28:06-21168,runattr,,,configname,General,
General-149-20231219-20:28:06-21168,runattr,,,datetime,20231219-20:28:06,
General-149-20231219-20:28:06-21168,runattr,,,datetimef,20231219-202806,
General-149-20231219-20:28:06-21168,runattr,,,experiment,General,
General-149-20231219-20:28:06-21168,runattr,,,inifile,omnetpp.ini,
General-149-20231219-20:28:06-21168,runattr,,,iterationvars,,
General-149-20231219-20:28:06-21168,runattr,,,iterationvarsd,,
General-149-20231219-20:28:06-21168,runattr,,,iterationvarsf,,
General-149-20231219-20:28:06-21168,runattr,,,measurement,,
General-149-20231219-20:28:06-21168,runattr,,,network,SuperMarket,
General-149-20231219-20:28:06-21168,runattr,,,processid,21168,
General-149-20231219-20:28:06-21168,runattr,,,repetition,149,
General-149-20231219-20:28:06-21168,runattr,,,replication,#149,
General-149-20231219-20:28:06-21168,runattr,,,resultdir,results,
General-149-20231219-20:28:06-21168,runattr,,,runnumber,149,
General-149-20231219-20:28:06-21168,runattr,,,seedset,149,
General-149-20231219-20:28:06-21168,config,,,network,SuperMarket,
General-149-20231219-20:28:06-21168,config,,,sim-time-limit,60s * 60 * 24,
General-149-20231219-20:28:06-21168,config,,,repeat,500,
General-149-20231219-20:28:06-21168,config,,,seed-set,149,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.C,4,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.checkout.p,0,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.checkout.classifier.K,1000,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-149-20231219-20:28:06-21168,config,,,num-rngs,2,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.source.rng-0,0,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.source.rng-1,1,
General-149-20231219-20:28:06-21168,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-149-20231219-20:28:06-21168,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-149-20231219-20:28:06-21168,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-15-20231219-20:27:43-17792,runattr,,,configname,General,
General-15-20231219-20:27:43-17792,runattr,,,datetime,20231219-20:27:43,
General-15-20231219-20:27:43-17792,runattr,,,datetimef,20231219-202743,
General-15-20231219-20:27:43-17792,runattr,,,experiment,General,
General-15-20231219-20:27:43-17792,runattr,,,inifile,omnetpp.ini,
General-15-20231219-20:27:43-17792,runattr,,,iterationvars,,
General-15-20231219-20:27:43-17792,runattr,,,iterationvarsd,,
General-15-20231219-20:27:43-17792,runattr,,,iterationvarsf,,
General-15-20231219-20:27:43-17792,runattr,,,measurement,,
General-15-20231219-20:27:43-17792,runattr,,,network,SuperMarket,
General-15-20231219-20:27:43-17792,runattr,,,processid,17792,
General-15-20231219-20:27:43-17792,runattr,,,repetition,15,
General-15-20231219-20:27:43-17792,runattr,,,replication,#15,
General-15-20231219-20:27:43-17792,runattr,,,resultdir,results,
General-15-20231219-20:27:43-17792,runattr,,,runnumber,15,
General-15-20231219-20:27:43-17792,runattr,,,seedset,15,
General-15-20231219-20:27:43-17792,config,,,network,SuperMarket,
General-15-20231219-20:27:43-17792,config,,,sim-time-limit,60s * 60 * 24,
General-15-20231219-20:27:43-17792,config,,,repeat,500,
General-15-20231219-20:27:43-17792,config,,,seed-set,15,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.C,4,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.checkout.p,0,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.checkout.classifier.K,1000,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-15-20231219-20:27:43-17792,config,,,num-rngs,2,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.source.rng-0,0,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.source.rng-1,1,
General-15-20231219-20:27:43-17792,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-15-20231219-20:27:43-17792,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-15-20231219-20:27:43-17792,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-150-20231219-20:28:07-21264,runattr,,,configname,General,
General-150-20231219-20:28:07-21264,runattr,,,datetime,20231219-20:28:07,
General-150-20231219-20:28:07-21264,runattr,,,datetimef,20231219-202807,
General-150-20231219-20:28:07-21264,runattr,,,experiment,General,
