run,type,module,name,attrname,attrvalue,value
General-54-20231219-19:38:21-15932,config,,,SuperMarket.checkout.classifier.K,1000,
General-54-20231219-19:38:21-15932,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-54-20231219-19:38:21-15932,config,,,num-rngs,2,
General-54-20231219-19:38:21-15932,config,,,SuperMarket.source.rng-0,0,
General-54-20231219-19:38:21-15932,config,,,SuperMarket.source.rng-1,1,
General-54-20231219-19:38:21-15932,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-54-20231219-19:38:21-15932,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-54-20231219-19:38:21-15932,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-1-20231219-19:38:19-16960,runattr,,,configname,General,
General-1-20231219-19:38:19-16960,runattr,,,datetime,20231219-19:38:19,
General-1-20231219-19:38:19-16960,runattr,,,datetimef,20231219-193819,
General-1-20231219-19:38:19-16960,runattr,,,experiment,General,
General-1-20231219-19:38:19-16960,runattr,,,inifile,omnetpp.ini,
General-1-20231219-19:38:19-16960,runattr,,,iterationvars,,
General-1-20231219-19:38:19-16960,runattr,,,iterationvarsd,,
General-1-20231219-19:38:19-16960,runattr,,,iterationvarsf,,
General-1-20231219-19:38:19-16960,runattr,,,measurement,,
General-1-20231219-19:38:19-16960,runattr,,,network,SuperMarket,
General-1-20231219-19:38:19-16960,runattr,,,processid,16960,
General-1-20231219-19:38:19-16960,runattr,,,repetition,1,
General-1-20231219-19:38:19-16960,runattr,,,replication,#1,
General-1-20231219-19:38:19-16960,runattr,,,resultdir,results,
General-1-20231219-19:38:19-16960,runattr,,,runnumber,1,
General-1-20231219-19:38:19-16960,runattr,,,seedset,1,
General-1-20231219-19:38:19-16960,config,,,network,SuperMarket,
General-1-20231219-19:38:19-16960,config,,,sim-time-limit,60s * 60 * 24,
General-1-20231219-19:38:19-16960,config,,,repeat,100,
General-1-20231219-19:38:19-16960,config,,,seed-set,1,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.C,4,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.checkout.p,1,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.checkout.classifier.K,1000,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-1-20231219-19:38:19-16960,config,,,num-rngs,2,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.source.rng-0,0,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.source.rng-1,1,
General-1-20231219-19:38:19-16960,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-1-20231219-19:38:19-16960,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-1-20231219-19:38:19-16960,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-36-20231219-19:38:21-14200,runattr,,,configname,General,
General-36-20231219-19:38:21-14200,runattr,,,datetime,20231219-19:38:21,
General-36-20231219-19:38:21-14200,runattr,,,datetimef,20231219-193821,
General-36-20231219-19:38:21-14200,runattr,,,experiment,General,
General-36-20231219-19:38:21-14200,runattr,,,inifile,omnetpp.ini,
General-36-20231219-19:38:21-14200,runattr,,,iterationvars,,
General-36-20231219-19:38:21-14200,runattr,,,iterationvarsd,,
General-36-20231219-19:38:21-14200,runattr,,,iterationvarsf,,
General-36-20231219-19:38:21-14200,runattr,,,measurement,,
General-36-20231219-19:38:21-14200,runattr,,,network,SuperMarket,
General-36-20231219-19:38:21-14200,runattr,,,processid,14200,
General-36-20231219-19:38:21-14200,runattr,,,repetition,36,
General-36-20231219-19:38:21-14200,runattr,,,replication,#36,
General-36-20231219-19:38:21-14200,runattr,,,resultdir,results,
General-36-20231219-19:38:21-14200,runattr,,,runnumber,36,
General-36-20231219-19:38:21-14200,runattr,,,seedset,36,
General-36-20231219-19:38:21-14200,config,,,network,SuperMarket,
General-36-20231219-19:38:21-14200,config,,,sim-time-limit,60s * 60 * 24,
General-36-20231219-19:38:21-14200,config,,,repeat,100,
General-36-20231219-19:38:21-14200,config,,,seed-set,36,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.C,4,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.checkout.p,1,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.checkout.classifier.K,1000,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-36-20231219-19:38:21-14200,config,,,num-rngs,2,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.source.rng-0,0,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.source.rng-1,1,
General-36-20231219-19:38:21-14200,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-36-20231219-19:38:21-14200,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-36-20231219-19:38:21-14200,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-46-20231219-19:38:21-15416,runattr,,,configname,General,
General-46-20231219-19:38:21-15416,runattr,,,datetime,20231219-19:38:21,
General-46-20231219-19:38:21-15416,runattr,,,datetimef,20231219-193821,
General-46-20231219-19:38:21-15416,runattr,,,experiment,General,
General-46-20231219-19:38:21-15416,runattr,,,inifile,omnetpp.ini,
General-46-20231219-19:38:21-15416,runattr,,,iterationvars,,
General-46-20231219-19:38:21-15416,runattr,,,iterationvarsd,,
General-46-20231219-19:38:21-15416,runattr,,,iterationvarsf,,
General-46-20231219-19:38:21-15416,runattr,,,measurement,,
General-46-20231219-19:38:21-15416,runattr,,,network,SuperMarket,
General-46-20231219-19:38:21-15416,runattr,,,processid,15416,
General-46-20231219-19:38:21-15416,runattr,,,repetition,46,
General-46-20231219-19:38:21-15416,runattr,,,replication,#46,
General-46-20231219-19:38:21-15416,runattr,,,resultdir,results,
General-46-20231219-19:38:21-15416,runattr,,,runnumber,46,
General-46-20231219-19:38:21-15416,runattr,,,seedset,46,
General-46-20231219-19:38:21-15416,config,,,network,SuperMarket,
General-46-20231219-19:38:21-15416,config,,,sim-time-limit,60s * 60 * 24,
General-46-20231219-19:38:21-15416,config,,,repeat,100,
General-46-20231219-19:38:21-15416,config,,,seed-set,46,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.C,4,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.checkout.p,1,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.checkout.classifier.K,1000,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-46-20231219-19:38:21-15416,config,,,num-rngs,2,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.source.rng-0,0,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.source.rng-1,1,
General-46-20231219-19:38:21-15416,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-46-20231219-19:38:21-15416,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-46-20231219-19:38:21-15416,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-2-20231219-19:38:19-11540,runattr,,,configname,General,
General-2-20231219-19:38:19-11540,runattr,,,datetime,20231219-19:38:19,
General-2-20231219-19:38:19-11540,runattr,,,datetimef,20231219-193819,
General-2-20231219-19:38:19-11540,runattr,,,experiment,General,
General-2-20231219-19:38:19-11540,runattr,,,inifile,omnetpp.ini,
General-2-20231219-19:38:19-11540,runattr,,,iterationvars,,
General-2-20231219-19:38:19-11540,runattr,,,iterationvarsd,,
General-2-20231219-19:38:19-11540,runattr,,,iterationvarsf,,
General-2-20231219-19:38:19-11540,runattr,,,measurement,,
General-2-20231219-19:38:19-11540,runattr,,,network,SuperMarket,
General-2-20231219-19:38:19-11540,runattr,,,processid,11540,
General-2-20231219-19:38:19-11540,runattr,,,repetition,2,
General-2-20231219-19:38:19-11540,runattr,,,replication,#2,
General-2-20231219-19:38:19-11540,runattr,,,resultdir,results,
General-2-20231219-19:38:19-11540,runattr,,,runnumber,2,
General-2-20231219-19:38:19-11540,runattr,,,seedset,2,
General-2-20231219-19:38:19-11540,config,,,network,SuperMarket,
General-2-20231219-19:38:19-11540,config,,,sim-time-limit,60s * 60 * 24,
General-2-20231219-19:38:19-11540,config,,,repeat,100,
General-2-20231219-19:38:19-11540,config,,,seed-set,2,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.C,4,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.checkout.p,1,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.checkout.classifier.K,1000,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-2-20231219-19:38:19-11540,config,,,num-rngs,2,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.source.rng-0,0,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.source.rng-1,1,
General-2-20231219-19:38:19-11540,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-2-20231219-19:38:19-11540,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-2-20231219-19:38:19-11540,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-56-20231219-19:38:21-10916,runattr,,,configname,General,
General-56-20231219-19:38:21-10916,runattr,,,datetime,20231219-19:38:21,
General-56-20231219-19:38:21-10916,runattr,,,datetimef,20231219-193821,
General-56-20231219-19:38:21-10916,runattr,,,experiment,General,
General-56-20231219-19:38:21-10916,runattr,,,inifile,omnetpp.ini,
General-56-20231219-19:38:21-10916,runattr,,,iterationvars,,
General-56-20231219-19:38:21-10916,runattr,,,iterationvarsd,,
General-56-20231219-19:38:21-10916,runattr,,,iterationvarsf,,
General-56-20231219-19:38:21-10916,runattr,,,measurement,,
General-56-20231219-19:38:21-10916,runattr,,,network,SuperMarket,
General-56-20231219-19:38:21-10916,runattr,,,processid,10916,
General-56-20231219-19:38:21-10916,runattr,,,repetition,56,
General-56-20231219-19:38:21-10916,runattr,,,replication,#56,
General-56-20231219-19:38:21-10916,runattr,,,resultdir,results,
General-56-20231219-19:38:21-10916,runattr,,,runnumber,56,
General-56-20231219-19:38:21-10916,runattr,,,seedset,56,
General-56-20231219-19:38:21-10916,config,,,network,SuperMarket,
General-56-20231219-19:38:21-10916,config,,,sim-time-limit,60s * 60 * 24,
General-56-20231219-19:38:21-10916,config,,,repeat,100,
General-56-20231219-19:38:21-10916,config,,,seed-set,56,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.C,4,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.checkout.p,1,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.checkout.classifier.K,1000,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-56-20231219-19:38:21-10916,config,,,num-rngs,2,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.source.rng-0,0,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.source.rng-1,1,
General-56-20231219-19:38:21-10916,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-56-20231219-19:38:21-10916,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-56-20231219-19:38:21-10916,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-57-20231219-19:38:21-12676,runattr,,,configname,General,
General-57-20231219-19:38:21-12676,runattr,,,datetime,20231219-19:38:21,
General-57-20231219-19:38:21-12676,runattr,,,datetimef,20231219-193821,
General-57-20231219-19:38:21-12676,runattr,,,experiment,General,
General-57-20231219-19:38:21-12676,runattr,,,inifile,omnetpp.ini,
General-57-20231219-19:38:21-12676,runattr,,,iterationvars,,
General-57-20231219-19:38:21-12676,runattr,,,iterationvarsd,,
General-57-20231219-19:38:21-12676,runattr,,,iterationvarsf,,
General-57-20231219-19:38:21-12676,runattr,,,measurement,,
General-57-20231219-19:38:21-12676,runattr,,,network,SuperMarket,
General-57-20231219-19:38:21-12676,runattr,,,processid,12676,
General-57-20231219-19:38:21-12676,runattr,,,repetition,57,
General-57-20231219-19:38:21-12676,runattr,,,replication,#57,
General-57-20231219-19:38:21-12676,runattr,,,resultdir,results,
General-57-20231219-19:38:21-12676,runattr,,,runnumber,57,
General-57-20231219-19:38:21-12676,runattr,,,seedset,57,
General-57-20231219-19:38:21-12676,config,,,network,SuperMarket,
General-57-20231219-19:38:21-12676,config,,,sim-time-limit,60s * 60 * 24,
General-57-20231219-19:38:21-12676,config,,,repeat,100,
General-57-20231219-19:38:21-12676,config,,,seed-set,57,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.C,4,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.checkout.p,1,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.checkout.classifier.K,1000,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-57-20231219-19:38:21-12676,config,,,num-rngs,2,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.source.rng-0,0,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.source.rng-1,1,
General-57-20231219-19:38:21-12676,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-57-20231219-19:38:21-12676,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-57-20231219-19:38:21-12676,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-58-20231219-19:38:21-19156,runattr,,,configname,General,
General-58-20231219-19:38:21-19156,runattr,,,datetime,20231219-19:38:21,
General-58-20231219-19:38:21-19156,runattr,,,datetimef,20231219-193821,
General-58-20231219-19:38:21-19156,runattr,,,experiment,General,
General-58-20231219-19:38:21-19156,runattr,,,inifile,omnetpp.ini,
General-58-20231219-19:38:21-19156,runattr,,,iterationvars,,
General-58-20231219-19:38:21-19156,runattr,,,iterationvarsd,,
General-58-20231219-19:38:21-19156,runattr,,,iterationvarsf,,
General-58-20231219-19:38:21-19156,runattr,,,measurement,,
General-58-20231219-19:38:21-19156,runattr,,,network,SuperMarket,
General-58-20231219-19:38:21-19156,runattr,,,processid,19156,
General-58-20231219-19:38:21-19156,runattr,,,repetition,58,
General-58-20231219-19:38:21-19156,runattr,,,replication,#58,
General-58-20231219-19:38:21-19156,runattr,,,resultdir,results,
General-58-20231219-19:38:21-19156,runattr,,,runnumber,58,
General-58-20231219-19:38:21-19156,runattr,,,seedset,58,
General-58-20231219-19:38:21-19156,config,,,network,SuperMarket,
General-58-20231219-19:38:21-19156,config,,,sim-time-limit,60s * 60 * 24,
General-58-20231219-19:38:21-19156,config,,,repeat,100,
General-58-20231219-19:38:21-19156,config,,,seed-set,58,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.C,4,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.checkout.p,1,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.checkout.classifier.K,1000,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-58-20231219-19:38:21-19156,config,,,num-rngs,2,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.source.rng-0,0,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.source.rng-1,1,
General-58-20231219-19:38:21-19156,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-58-20231219-19:38:21-19156,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-58-20231219-19:38:21-19156,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-39-20231219-19:38:21-10180,runattr,,,configname,General,
General-39-20231219-19:38:21-10180,runattr,,,datetime,20231219-19:38:21,
General-39-20231219-19:38:21-10180,runattr,,,datetimef,20231219-193821,
General-39-20231219-19:38:21-10180,runattr,,,experiment,General,
General-39-20231219-19:38:21-10180,runattr,,,inifile,omnetpp.ini,
General-39-20231219-19:38:21-10180,runattr,,,iterationvars,,
General-39-20231219-19:38:21-10180,runattr,,,iterationvarsd,,
General-39-20231219-19:38:21-10180,runattr,,,iterationvarsf,,
General-39-20231219-19:38:21-10180,runattr,,,measurement,,
General-39-20231219-19:38:21-10180,runattr,,,network,SuperMarket,
General-39-20231219-19:38:21-10180,runattr,,,processid,10180,
