run,type,module,name,attrname,attrvalue,value
General-20-20231219-17:45:54-3240,runattr,,,processid,3240,
General-20-20231219-17:45:54-3240,runattr,,,repetition,20,
General-20-20231219-17:45:54-3240,runattr,,,replication,#20,
General-20-20231219-17:45:54-3240,runattr,,,resultdir,results,
General-20-20231219-17:45:54-3240,runattr,,,runnumber,20,
General-20-20231219-17:45:54-3240,runattr,,,seedset,20,
General-20-20231219-17:45:54-3240,config,,,network,SuperMarket,
General-20-20231219-17:45:54-3240,config,,,sim-time-limit,60s * 60 * 24,
General-20-20231219-17:45:54-3240,config,,,repeat,100,
General-20-20231219-17:45:54-3240,config,,,seed-set,20,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.C,4,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.checkout.p,0.5,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.checkout.classifier.K,1000,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-20-20231219-17:45:54-3240,config,,,num-rngs,2,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.source.rng-0,0,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.source.rng-1,1,
General-20-20231219-17:45:54-3240,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-20-20231219-17:45:54-3240,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-20-20231219-17:45:54-3240,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-36-20231219-17:45:55-5556,runattr,,,configname,General,
General-36-20231219-17:45:55-5556,runattr,,,datetime,20231219-17:45:55,
General-36-20231219-17:45:55-5556,runattr,,,datetimef,20231219-174555,
General-36-20231219-17:45:55-5556,runattr,,,experiment,General,
General-36-20231219-17:45:55-5556,runattr,,,inifile,omnetpp.ini,
General-36-20231219-17:45:55-5556,runattr,,,iterationvars,,
General-36-20231219-17:45:55-5556,runattr,,,iterationvarsd,,
General-36-20231219-17:45:55-5556,runattr,,,iterationvarsf,,
General-36-20231219-17:45:55-5556,runattr,,,measurement,,
General-36-20231219-17:45:55-5556,runattr,,,network,SuperMarket,
General-36-20231219-17:45:55-5556,runattr,,,processid,5556,
General-36-20231219-17:45:55-5556,runattr,,,repetition,36,
General-36-20231219-17:45:55-5556,runattr,,,replication,#36,
General-36-20231219-17:45:55-5556,runattr,,,resultdir,results,
General-36-20231219-17:45:55-5556,runattr,,,runnumber,36,
General-36-20231219-17:45:55-5556,runattr,,,seedset,36,
General-36-20231219-17:45:55-5556,config,,,network,SuperMarket,
General-36-20231219-17:45:55-5556,config,,,sim-time-limit,60s * 60 * 24,
General-36-20231219-17:45:55-5556,config,,,repeat,100,
General-36-20231219-17:45:55-5556,config,,,seed-set,36,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.C,4,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.checkout.p,0.5,
