run,type,module,name,attrname,attrvalue,value
General-1-20231217-12:28:06-12320,runattr,,,datetimef,20231217-122806,
General-1-20231217-12:28:06-12320,runattr,,,experiment,General,
General-1-20231217-12:28:06-12320,runattr,,,inifile,omnetpp.ini,
General-1-20231217-12:28:06-12320,runattr,,,iterationvars,,
General-1-20231217-12:28:06-12320,runattr,,,iterationvarsd,,
General-1-20231217-12:28:06-12320,runattr,,,iterationvarsf,,
General-1-20231217-12:28:06-12320,runattr,,,measurement,,
General-1-20231217-12:28:06-12320,runattr,,,network,SuperMarket,
General-1-20231217-12:28:06-12320,runattr,,,processid,12320,
General-1-20231217-12:28:06-12320,runattr,,,repetition,1,
General-1-20231217-12:28:06-12320,runattr,,,replication,#1,
General-1-20231217-12:28:06-12320,runattr,,,resultdir,results,
General-1-20231217-12:28:06-12320,runattr,,,runnumber,1,
General-1-20231217-12:28:06-12320,runattr,,,seedset,1,
General-1-20231217-12:28:06-12320,config,,,network,SuperMarket,
General-1-20231217-12:28:06-12320,config,,,sim-time-limit,60s * 60 * 24,
General-1-20231217-12:28:06-12320,config,,,repeat,40,
General-1-20231217-12:28:06-12320,config,,,seed-set,1,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.C,4,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.checkout.p,0.5,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.checkout.classifier.K,8,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-1-20231217-12:28:06-12320,config,,,num-rngs,2,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.source.rng-0,0,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.source.rng-1,1,
General-1-20231217-12:28:06-12320,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-1-20231217-12:28:06-12320,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-1-20231217-12:28:06-12320,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-13-20231217-12:28:08-12196,runattr,,,configname,General,
General-13-20231217-12:28:08-12196,runattr,,,datetime,20231217-12:28:08,
General-13-20231217-12:28:08-12196,runattr,,,datetimef,20231217-122808,
General-13-20231217-12:28:08-12196,runattr,,,experiment,General,
General-13-20231217-12:28:08-12196,runattr,,,inifile,omnetpp.ini,
General-13-20231217-12:28:08-12196,runattr,,,iterationvars,,
General-13-20231217-12:28:08-12196,runattr,,,iterationvarsd,,
General-13-20231217-12:28:08-12196,runattr,,,iterationvarsf,,
General-13-20231217-12:28:08-12196,runattr,,,measurement,,
General-13-20231217-12:28:08-12196,runattr,,,network,SuperMarket,
General-13-20231217-12:28:08-12196,runattr,,,processid,12196,
General-13-20231217-12:28:08-12196,runattr,,,repetition,13,
General-13-20231217-12:28:08-12196,runattr,,,replication,#13,
General-13-20231217-12:28:08-12196,runattr,,,resultdir,results,
General-13-20231217-12:28:08-12196,runattr,,,runnumber,13,
General-13-20231217-12:28:08-12196,runattr,,,seedset,13,
General-13-20231217-12:28:08-12196,config,,,network,SuperMarket,
General-13-20231217-12:28:08-12196,config,,,sim-time-limit,60s * 60 * 24,
General-13-20231217-12:28:08-12196,config,,,repeat,40,
General-13-20231217-12:28:08-12196,config,,,seed-set,13,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.C,4,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.checkout.p,0.5,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.checkout.classifier.K,8,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-13-20231217-12:28:08-12196,config,,,num-rngs,2,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.source.rng-0,0,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.source.rng-1,1,
General-13-20231217-12:28:08-12196,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-13-20231217-12:28:08-12196,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-13-20231217-12:28:08-12196,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-15-20231217-12:28:08-19724,runattr,,,configname,General,
General-15-20231217-12:28:08-19724,runattr,,,datetime,20231217-12:28:08,
General-15-20231217-12:28:08-19724,runattr,,,datetimef,20231217-122808,
General-15-20231217-12:28:08-19724,runattr,,,experiment,General,
General-15-20231217-12:28:08-19724,runattr,,,inifile,omnetpp.ini,
General-15-20231217-12:28:08-19724,runattr,,,iterationvars,,
General-15-20231217-12:28:08-19724,runattr,,,iterationvarsd,,
General-15-20231217-12:28:08-19724,runattr,,,iterationvarsf,,
General-15-20231217-12:28:08-19724,runattr,,,measurement,,
General-15-20231217-12:28:08-19724,runattr,,,network,SuperMarket,
General-15-20231217-12:28:08-19724,runattr,,,processid,19724,
General-15-20231217-12:28:08-19724,runattr,,,repetition,15,
General-15-20231217-12:28:08-19724,runattr,,,replication,#15,
General-15-20231217-12:28:08-19724,runattr,,,resultdir,results,
General-15-20231217-12:28:08-19724,runattr,,,runnumber,15,
General-15-20231217-12:28:08-19724,runattr,,,seedset,15,
